n.name,n.url,n.betweenness
Why Read the Classics?,https://fs.blog/2012/08/why-read-the-classics/,2419.456215634365
Passionate Prose: Balzac’s Love Letter,https://fs.blog/2014/02/balzac-love-letter/,11182.806260751264
Simplicity’s Best Friend: Small Groups of Smart People,https://fs.blog/2012/08/simplicitys-best-friend-small-groups-of-smart-people/,12679.136689937606
"The Oracle, a Manual of the Art of Discretion",https://fs.blog/2012/08/the-oracle-a-manual-of-the-art-of-discretion/,278.6751817365024
When Storytelling Leads To Unhappy Endings,https://fs.blog/2012/08/when-storytelling-leads-to-unhappy-endings/,9641.270825011572
How can we have less crime with less punishment? When Brute Force Fails,https://fs.blog/2013/01/how-can-we-have-less-crime-with-less-punishment-when-brute-force-fails/,3106.187178607253
Behavioral Economics Reading List,https://fs.blog/2010/04/behavioral-economics-reading-list/,7074.32848566145
Former Canadian Prime Minister Mackenzie King on The Law of Competing Standards,https://fs.blog/2012/02/the-law-of-competing-standards/,28275.709199304805
How To Pick The Best Seat At A Restaurant Or Dinner Party,https://fs.blog/2013/03/how-to-pick-the-best-seat-at-a-restaurant-or-dinner-party/,1834.2280430354074
What Book has the Most Page-for-Page Wisdom?,https://fs.blog/2014/10/the-most-page-for-page-wisdom/,619.3047176507716
How To Be Happy,https://fs.blog/2013/05/how-to-be-happy/,2052.01100781739
How Will You Measure Your Life?,https://fs.blog/2010/07/how-will-you-measure-your-life/,617.8639649239609
William Deresiewicz on Learning To Lead and the Ills of Exposing Yourself to a Constant Stream of Other People’s Thoughts,https://fs.blog/2011/01/how-do-you-learn-to-lead/,11225.987500156843
Religion and History: Will Durant on the Role of Religion and Morality,https://fs.blog/2016/01/will-durant-religion-history/,63.72743750243752
Ideas are not singular,https://fs.blog/2014/11/creativity-inc-ed-catmull/,5299.000489345578
Michael Mauboussin’s Behavioral Economics Reading List,https://fs.blog/2012/08/michael-mauboussins-behavioral-economics-reading-list/,3916.242629908099
David Foster Wallace on Argumentative Writing and Nonfiction,https://fs.blog/2014/10/david-foster-wallace-quack-this-way/,3308.6589035963507
Hiring and the Mismatch Problem,https://fs.blog/2010/04/hiring-and-the-mismatch-problem/,155.9435134757715
Ten Commandments For Living From Philosopher Bertrand Russell,https://fs.blog/2012/05/bertrand-russell-ten-commandments/,949.6126338666021
Bill Gates — The Seven Best Books I Read in 2013,https://fs.blog/2013/12/bill-gates-best-books-2013/,1541.4979617604615
The Powerful Predictor Behind Successful Relationships,https://fs.blog/2014/11/mind-gym-relationships/,3899.582412742124
Robert Cialdini on the Best Persuasion Technique for Job-Seekers,https://fs.blog/2011/02/tapping-our-powers-of-persuasion/,9784.778303911127
Fortune’s Summer CEO Reading List,https://fs.blog/2010/07/fortunes-summer-ceo-reading-list/,1936.104007834253
David Quammen on Why Big Populations Survive and Small Ones Go Extinct,https://fs.blog/2011/08/why-do-big-populations-survive-while-small-ones-go-extinct/,110.33656750226518
"What Jefferson Read, Ike Watched, and Obama Tweeted: 200 Years of Popular Culture in the White House",https://fs.blog/2014/01/popular-culture-in-the-white-house/,63.607989753072566
Warren Buffett and the Power of Nontransitive Dice,https://fs.blog/2009/10/nontransitive-dice-and-buffett/,100.80992169595109
The Art and Science of Asking Better Questions,https://fs.blog/2011/02/the-art-and-science-of-asking-better-questions/,3914.8350823753467
Problem Solving Tools,https://fs.blog/2011/05/problem-solving-tools/,6090.451166286448
17 Management Lessons from Ray Dalio,https://fs.blog/2011/09/management-lessons-from-ray-dalio/,10561.698071876639
Kantian Fairness Tendency: The World Isn’t Fair,https://fs.blog/2011/09/mental-model-kantian-fairness-tendency/,118.34606131440633
Nassim Taleb on How to Prevent Other Financial Crises,https://fs.blog/2012/03/nassimtaleb-how-to-prevent-other-financial-crises/,158.3012435949507
Richard Feynman’s Love Letter to His Wife Sixteen Months After Her Death,https://fs.blog/2013/08/richard-feynmans-love-letter-to-his-wife-sixteen-months-after-her-death/,2377.25657503008
The Art of Ordinary Conversation,https://fs.blog/2013/08/the-art-of-ordinary-conversation/,2662.155512072927
Contagious: 6 Reasons Things Catch On,https://fs.blog/2014/03/contagious-6-reasons-things-catch-on/,197.78739084989112
Anne Lamott: Some Instructions on Writing and Life,https://fs.blog/2014/02/instructions-on-writing-and-life/,9077.368400414754
Kristin Dombek: The Selfishness of Others,https://fs.blog/2017/01/kristin-dombek-selfishness-others/,1732.8126909488967
Miracles Happen — The Simple Heuristic That Saved 150 Lives,https://fs.blog/2014/06/gerd-gigerenzer-risk-savvy/,1718.3014926725957
Marcus Aurelius on How to Act and Four Habits of Thought to Eliminate,https://fs.blog/2013/10/marcus-aurelius-how-to-act/,1587.4506043578024
Summer Hours Are In Effect,https://fs.blog/2014/06/summer-hours/,1616.8707070707085
Making A Mistake: Fienberg and Buffett,https://fs.blog/2009/08/making-a-mistake-fienberg-and-buffett/,914.6797528204945
Albert Einstein on Education and the Secret to Learning,https://fs.blog/2015/02/albert-einstein-learning/,5859.409561363002
Creating Effective Incentive Systems: Ken Iverson on the Principles that Unleash Human Potential,https://fs.blog/2016/02/ken-iverson-incentive-systems/,103.58922951459631
A Discussion on the Work of Daniel Kahneman,https://fs.blog/2014/04/the-work-of-daniel-kahneman/,1716.4863465037374
Edward Frenkel: Love and Math —The Heart of Hidden Reality,https://fs.blog/2013/12/love-and-math/,1597.4224342625869
A Few Lessons,https://fs.blog/2015/03/lessons/,4455.910578288013
John Locke’s Method of Organizing Common Place Books,https://fs.blog/2014/07/john-locke-common-place-book/,3557.6638745111595
Inside a Miracle: The 1980 U.S. Hockey Team,https://fs.blog/2017/01/inside-a-miracle/,1396.5843968018985
Commonplace Books as a Source for Networked Knowledge and Combinatorial Creativity,https://fs.blog/2014/07/networked-knowledge-and-combinatorial-creativity/,8489.335451680712
Benjamin Franklin’s Rule for Making Decisions,https://fs.blog/2012/09/benjamin-franklins-rule-for-decision-making/,1694.448830285878
When Things Go Wrong: The Warren Buffett Way to Handle Problems,https://fs.blog/2015/04/buffett-on-behavior/,9017.201017741807
Pride and Prejudice Turns 200,https://fs.blog/2013/01/pride-and-prejudice-turns-200/,1542.3804508626308
Edward Tufte on Cognitive Load and Picaso,https://fs.blog/2013/01/the-world-is-much-more-interesting-than-any-one-discipline/,9276.001974458837
Seneca on The One Thing Nature Loans us That we Cannot Repay,https://fs.blog/2014/09/seneca-on-saving-time/,6151.956334841629
Henry Singleton on Strategic Planning — Stay Flexible,https://fs.blog/2013/01/henry-singleton-on-strategic-planning-stay-flexible/,1584.997437052195
The Human Mind has a Shut-Off Device,https://fs.blog/2012/10/the-human-mind-has-a-shut-off-device/,1255.3056744948244
"Paul Graham on Free Speech, Suburbia, Getting Rich, and Nerds",https://fs.blog/2016/05/paul-graham-free-speech/,863.3168932731386
“The unions are the worst thing that ever happened to education”,https://fs.blog/2011/11/the-unions-are-the-worst-thing-that-ever-happened-to-education/,18054.4404582545
Defending a New Domain: The Pentagon’s Cyberstrategy,https://fs.blog/2010/08/defending-a-new-domain-the-pentagons-cyberstrategy/,3456.1156076880206
Why Legos Are So Expensive — And So Popular,https://fs.blog/2013/01/why-legos-are-so-expensive-and-so-popular/,167.7295102525558
Letting Children Fail Is Not A Dereliction Of Duty,https://fs.blog/2013/02/letting-children-fail-is-not-a-dereliction-of-duty/,8117.470979604478
The Biological Bases of Human Resilience,https://fs.blog/2015/10/biological-human-resilience/,170.58095238095237
Financial Times: Best Books of 2014,https://fs.blog/2014/12/financial-times-best-books-2014/,5425.672101569944
The Best of Farnam Street July 2013,https://fs.blog/2013/08/the-best-of-farnam-street-july-2013/,8427.335911971451
Does Experience Make You an Expert?,https://fs.blog/2012/03/does-experience-make-you-an-expert/,7315.920722459859
The Three Disciplines of Stoicism: Life Lessons from a Roman Emperor,https://fs.blog/2013/11/important-life-lessons-courtesy-of-a-roman-emperor/,6157.408998344955
Gabriel García Márquez — 1982 Nobel Prize Acceptance Speech on The Role of a W,https://fs.blog/2014/04/gabriel-garcia-marquez-nobel-speech/,492.07369979563043
The Inevitable Failure of Organizational Planning,https://fs.blog/2010/10/the-inevitable-failure-of-organizational-planning/,12469.822874415011
The Mind’s Search Algorithm: Sorting Mental Models,https://fs.blog/2015/03/mental-models-search-tree/,2962.174393226943
The Difference Between Love and Tolerance,https://fs.blog/2016/05/difference-love-tolerence/,3393.626393043459
"Daily Routines of Famous Creatives: Artists, Writers, Composers",https://fs.blog/2013/06/daily-routines-of-famous-creatives-artists-writers-composers/,42.01478696741854
Vaclav Smil: Should We Eat Meat? Evolution and Consequence of Modern Carnivory,https://fs.blog/2013/08/should-humans-eat-meat/,11495.298921135782
Rachel Sussman: The Oldest Living Things in the World,https://fs.blog/2014/05/the-oldest-living-things-in-the-world/,4201.862215462477
Love as Moral Knowing,https://fs.blog/2015/05/love-arthur-zajonc/,2256.350100617785
"Bertrand Russell: Love is Wise, Hatred is Foolish",https://fs.blog/2014/02/bertrand-russell-love-is-wise/,9790.065265878653
The Art of Roughhousing,https://fs.blog/2014/09/the-art-of-roughhousing/,304.375252570007
How to be 10% Happier,https://fs.blog/2014/10/dan-harris-10-percent-happier/,4092.3022908142398
Engage The Fox,https://fs.blog/2015/02/engage-the-fox/,3119.0783259136338
Seuss-isms: A Guide to Life for Those Just Starting Out and Those Already on Their Way,https://fs.blog/2015/03/seuss-isms/,1515.4932731081144
Stephen King Shares His (Long) Reading List,https://fs.blog/2015/04/stephen-king-reading-list/,4587.039935461362
Is Everything Obvious Once You Know The Answer?,https://fs.blog/2011/07/is-everything-obvious-once-you-know-the-answer/,3896.9424353424647
Stephen Hawking’s Theory of Everything Animated in 2.5 Minutes,https://fs.blog/2013/10/stephen-hawking-made-simple/,1525.6506512493356
Ben Horowitz: 5 Reads,https://fs.blog/2014/03/ben-horowitz-5-books/,271.40322613893994
Einstein: The World As I See It,https://fs.blog/2014/05/einstein-the-world-as-i-see-it/,5616.59329483856
Decision Making Psychology with Rory Sutherland,https://fs.blog/2013/03/decision-making-psychology-with-rory-sutherland/,12105.430036629994
Happiness: A Philosopher’s Guide,https://fs.blog/2015/05/lenoir-happiness-philosophers-guide/,5394.762247209921
The Art and Science of Doing Nothing,https://fs.blog/2014/04/the-art-and-science-of-doing-nothing/,3100.0334426753157
Genetically Modified: Where Does the Burden of Proof Rest?,https://fs.blog/2014/01/genetically-modified/,146.05937175700828
"Maria Konnikova, Interview No. 3",https://fs.blog/2013/08/maria-konnikova-interview-no-3/,5420.858991622218
Abraham Lincoln’s Last Public Address,https://fs.blog/2014/02/lincolns-last-public-address/,4649.423549761018
Miracle Grow for Your Brain,https://fs.blog/2015/04/miracle-grow-for-your-brain/,179.1955086580087
"Seymour Schulich on Deals, Business, Decisions and Life",https://fs.blog/2015/04/seymour-schulich-business-axioms/,4513.78570556428
How CEOs Make Friends And Get Influenced,https://fs.blog/2012/08/how-ceos-make-friends-and-get-influenced/,4295.471682994668
Ernest Hemingway’s 1954 Nobel Acceptance Speech on Working Alone,https://fs.blog/2014/04/ernest-hemingways-nobel-acceptance-speech/,1992.9037534194267
Smart People Are Reading These Books,https://fs.blog/2012/07/smart-people-are-reading-these-books/,44.083333333333336
None of us really likes honesty,https://fs.blog/2012/10/none-of-us-really-likes-honesty/,564.2436426103278
The Role of a Critic,https://fs.blog/2014/06/the-role-of-a-critic/,3068.233515098832
French Nobility And The Origins of Modern Culture,https://fs.blog/2014/07/the-origins-of-modern-culture/,5284.593559218537
Kyle Bass: How Freediving Enables Better Decision Making,https://fs.blog/2015/05/kyle-bass-freediving/,811.9277167277148
How a Scientist Gets Things Wrong,https://fs.blog/2013/06/how-a-scientist-gets-things-wrong/,4714.886396907633
Atul Gawande: Error in Medicine: What Have We Learned?,https://fs.blog/2010/01/atul-gawande-error-in-medicine-what-have-we-learned/,34759.12621250484
Book Recommendations from Nassim Taleb,https://fs.blog/2012/02/book-recommendations-from-nassim-taleb/,2380.6000201214883
America’s Food Crisis: The Omnivore’s Dilemma,https://fs.blog/2013/05/americas-food-crisis-the-omnivores-dilemma/,71.1349260313466
The Economic Inefficiency of Gift Giving: Why You Shouldn’t Buy Presents for the Holidays,https://fs.blog/2013/12/the-economic-inefficiency-of-gift-giving-why-you-shouldnt-buy-presents-for-the-holidays/,110.88945143264029
Harold Macmillan: The Fragility of Memory,https://fs.blog/2014/07/harold-macmillan-the-fragility-of-memory/,2059.362091503267
How Warren Buffett Keeps up with a Torrent of Information,https://fs.blog/2015/05/warren-buffett-information/,3956.3280920229
The Simplest Way to Achieve Simplicity is Through Thoughtful Reduction,https://fs.blog/2015/11/simplicity-thoughtful-reduction/,3183.476740748546
The Biggest Barrier to Accomplishing Great Things,https://fs.blog/2013/06/whats-the-biggest-barrier-to-accomplishing-great-things/,86.06816634947438
Wired for Culture,https://fs.blog/2015/03/wired-culture/,4499.218587787423
Information Without Context,https://fs.blog/2010/01/information-without-context/,36182.10217737256
Lessons of the Past,https://fs.blog/2010/02/lessons-of-the-past/,8678.454519070541
Future Babble: Why expert predictions fail and why we believe them anyway,https://fs.blog/2011/07/future-babble-why-expert-predictions-fail-and-why-we-believe-them-anyway/,2413.5379000234193
Herbert Simon on Why the Principles Of Good Management are not Widely Practiced,https://fs.blog/2011/11/the-principles-of-good-management/,6453.750259635035
Master of Influence Robert Cialdini Recommends Five Books,https://fs.blog/2012/02/master-of-influence-robert-cialdini-recommends-five-books/,3733.233876388173
Imitation Without Understanding Does Not Work,https://fs.blog/2012/10/imitation-without-understanding-does-not-work/,5982.9775220884785
